disease_id,crop_name,disease_name,region,year,infection_rate,area_affected,severity,temperature,humidity,rainfall,leaf_color,spot_pattern,spot_color,leaf_texture,damage_type,fungicide_effective,treatment_days,recovery_rate,yield_loss
124,Cotton,Wheat Head Scab,Punjab,2022,21.217928912890095,31.64373237382571,Critical,26.98611483617506,47.11232007978536,161.3492673540881,Brown,Irregular,Yellow,Smooth,Fruit,No,53,88.0884865362833,86.14589015508432
125,Apple,Brown Spot,West Bengal,2018,54.7687690908843,5.369564290740009,Low,37.581549726787244,57.84087068628444,49.409707185347365,Yellow,Circular,Black,Powdery,Stem,No,24,97.47638435530318,92.59147009632001
126,Banana,Late Blight,Karnataka,2018,82.6055381398295,59.64825560097347,Low,10.975486647506642,89.97946456573936,164.91898138842714,Green,Angular,Brown,Powdery,Fruit,Partial,31,33.36936223574535,10.850276363864308
127,Cabbage,Bacterial Leaf Blight,Tamil Nadu,2018,55.60058627697383,51.15400421263712,High,10.303671733984004,41.64680497982852,99.0290563031358,Black,Circular,Black,Fuzzy,Leaf,No,31,96.0317349159993,26.592952441696514
128,Grape,Brown Spot,Maharashtra,2022,95.49334422490983,15.429873123453502,Critical,37.626029205779936,64.19140797132475,45.742510432577824,Reddish,Angular,Brown,Fuzzy,Stem,No,24,87.66308422718524,35.316509770415806
129,Onion,Septoria Leaf Blotch,Haryana,2024,97.54568679903667,97.46321642456786,High,15.645505203209394,87.99816122521725,4.016428545905915,Reddish,Angular,Gray,Powdery,Root,Partial,26,39.65897594450214,43.71838695496356
130,Wheat,Powdery Mildew,Haryana,2023,95.73606066002579,95.20942908787646,Low,17.28612516298083,92.80882161269236,27.392071175237366,Reddish,Circular,Yellow,Powdery,Stem,Partial,49,79.97864399309371,73.10395260543784
131,Turmeric,Anthracnose,Madhya Pradesh,2021,1.4084673030081762,94.57986810579862,Low,37.36260896991308,75.46217974805352,118.67003083461248,Black,Irregular,Brown,Smooth,Fruit,Yes,40,44.880676576557164,95.66607165399404
132,Mango,Mosaic Virus,Madhya Pradesh,2019,89.76849297276449,59.54000528674151,High,14.51248775169009,81.12603119938078,29.423246380553557,Black,Linear,Brown,Smooth,Fruit,Partial,9,61.9910235268476,67.90133872817373
133,Turmeric,Brown Spot,Punjab,2022,73.74983926398279,76.6473427308336,Critical,30.7793547600641,51.42704244745673,24.676484359193363,Brown,Circular,Black,Powdery,Leaf,No,39,36.811331613458854,49.1209636594937
134,Cabbage,Botrytis,Punjab,2023,22.748341296461085,49.4467335907906,Low,25.99334248165291,82.15788715446782,66.14895189333029,Black,Circular,Gray,Fuzzy,Root,Partial,40,9.018706798874609,36.965039971444746
135,Onion,Late Blight,Haryana,2022,37.55557444322316,17.80987105214358,High,13.273399782211602,81.14383080178862,164.6385508056041,Brown,Angular,Red,Smooth,Leaf,No,45,10.079248038614985,25.361719278571428
136,Mango,Early Blight,Gujarat,2023,99.86698540340575,75.16592568737526,High,30.538462897793796,69.06930779089993,187.89134159028094,Reddish,Circular,Gray,Fuzzy,Flower,Partial,38,99.41232411462639,53.63535137388518
137,Mango,Damping Off,West Bengal,2021,11.394912790205725,98.65977791501393,Medium,15.763097265087492,44.74326101177473,90.89170138373291,Brown,Circular,Brown,Powdery,Leaf,Yes,19,1.4905430403610143,19.46999475705806
138,Apple,Early Blight,Tamil Nadu,2022,68.74489817259361,18.946342095711973,Medium,21.339373911344403,55.53277206010997,138.6364118420411,Reddish,Irregular,Brown,Smooth,Root,Partial,37,19.135767654209868,71.29700841600561
139,Wheat,Brown Spot,Uttar Pradesh,2024,85.32777122337868,91.02170153470337,Low,23.950875298600945,96.14396593269241,144.3877451373607,Reddish,Linear,Gray,Smooth,Root,Partial,53,76.52127322906419,77.76184257720836
140,Rice,Botrytis,Rajasthan,2021,10.334001335251052,49.75768659280958,High,23.695440460636647,56.407157250791485,103.9931134232622,Green,Irregular,Gray,Powdery,Root,Partial,5,54.30483591442009,98.84875132015335
141,Tomato,Botrytis,Madhya Pradesh,2024,79.51523571331464,20.83040134455072,High,21.00925834847373,81.20704686524465,47.26801137389174,Yellow,Irregular,Yellow,Rough,Root,No,14,80.87533102135214,49.049094539245445
142,Turmeric,Early Blight,Tamil Nadu,2024,53.37809408811569,4.550725043100061,High,34.99066224647037,77.1171308572961,129.63524841748352,Black,Angular,Black,Rough,Fruit,Partial,27,57.02175351106414,3.4059392067917194
143,Rice,Botrytis,Rajasthan,2018,8.406467159699083,80.54588458517699,Medium,32.26122984951347,47.722056486285595,82.20245095592406,Black,Linear,Yellow,Fuzzy,Fruit,Yes,51,24.962423097808994,78.49616590626533
144,Onion,Septoria Leaf Blotch,Madhya Pradesh,2023,18.938452464744802,29.910570396451032,Low,12.295171974975776,63.367721044349764,20.298747275652595,Green,Circular,Red,Smooth,Fruit,Partial,37,66.45817837048654,9.636170984190617
145,Cotton,Late Blight,Haryana,2018,27.46451008053502,18.628857108476076,High,34.04902921978064,40.77708515030218,17.937710414675866,Reddish,Linear,Gray,Rough,Leaf,Partial,3,41.22677879316918,13.576523240162908
146,Turmeric,Wheat Head Scab,Rajasthan,2018,92.54005214496324,9.401105182678545,Medium,30.270486540090406,81.10095563216998,80.10987022156577,Reddish,Circular,Brown,Smooth,Leaf,Partial,59,2.2349836026649528,98.64832782439291
147,Banana,Anthracnose,Punjab,2023,98.99908414705119,68.04612977464139,Critical,35.41751407966625,87.74107470810745,131.85927500451265,Reddish,Angular,Black,Rough,Root,Yes,34,86.98664132210051,98.56298088060814
148,Banana,Bacterial Leaf Blight,Gujarat,2024,21.158025221397093,80.14702100040789,Low,38.18268886443561,65.12362894707108,56.49176590048401,Black,Irregular,Yellow,Smooth,Stem,Yes,7,38.293579917556066,50.1414072180036
149,Onion,Botrytis,Madhya Pradesh,2022,1.3383394651299452,10.078345771373812,Low,14.781420339110872,71.6234736058165,37.90956485736186,Green,Circular,Gray,Smooth,Fruit,No,35,69.12002108717319,86.37168960229148
150,Tomato,Bacterial Leaf Blight,Maharashtra,2023,19.980988866761173,63.49485777385485,High,37.993630442810016,81.75417909953649,153.57719418716601,Reddish,Angular,Yellow,Powdery,Leaf,No,23,62.75915922015367,97.78828366751766
151,Corn,Powdery Mildew,Haryana,2022,86.24281162535745,48.883710781643295,High,28.441313775959365,55.76523810963154,136.59459318754688,Green,Linear,Brown,Powdery,Flower,No,15,95.14336213476714,32.453681271139445
152,Apple,Septoria Leaf Blotch,Gujarat,2024,89.24729628852963,62.66154817239168,High,33.88370723727884,68.9061727000674,65.09824063752687,Green,Circular,Brown,Rough,Stem,Partial,59,31.82518919040742,46.72409473650444
153,Garlic,Wheat Head Scab,Karnataka,2021,11.632897318972535,86.2154995291432,Critical,29.929496392989147,32.812804489361056,53.07898174868526,Black,Irregular,Black,Rough,Fruit,No,6,10.730763353164152,56.75335240472913
154,Wheat,Bacterial Leaf Blight,Rajasthan,2020,7.182787232486598,11.78263975420005,High,16.498003326054324,30.769082175732105,154.33302702543511,Green,Angular,Yellow,Rough,Fruit,Yes,42,34.08382955050162,8.284384765708253
155,Wheat,Mosaic Virus,Maharashtra,2020,95.70254459683287,34.087690918831434,Low,30.598281184899243,57.62635203143162,48.206376969838004,Reddish,Irregular,Red,Powdery,Root,Yes,46,37.338648321724165,57.31103938983504
156,Sugarcane,Botrytis,Maharashtra,2022,69.07987555507275,75.13802236060928,Low,17.94907725106662,94.47728992792901,195.98284515283112,Yellow,Angular,Gray,Smooth,Stem,No,1,31.471443674528597,98.49656914274183
157,Sugarcane,Anthracnose,Madhya Pradesh,2023,41.625624076907776,69.261238867216,Medium,24.30019851462749,35.00925827659229,21.144644566269942,Yellow,Irregular,Yellow,Smooth,Flower,Yes,34,76.0132572352305,36.6800864056111
158,Rice,Brown Spot,Madhya Pradesh,2019,50.02655161540973,43.002176076945425,Low,34.42625098548531,54.68974544127124,91.4451474837993,Black,Circular,Gray,Rough,Flower,No,34,19.5078359686102,45.17865949396819
159,Cotton,Septoria Leaf Blotch,Madhya Pradesh,2020,66.57573341083634,33.72517651994662,Medium,37.22564737436872,58.7571622179217,101.55927074555268,Green,Angular,Yellow,Rough,Root,No,35,28.694045985670215,65.81940309902069
160,Rice,Damping Off,Karnataka,2022,1.42543347899865,96.60134846181103,Medium,11.945702462405583,39.29075320910809,156.15008732206718,Reddish,Angular,Black,Rough,Flower,Partial,28,29.613266643731773,96.30398779883572
161,Corn,Bacterial Leaf Blight,Madhya Pradesh,2020,4.117095314969365,56.328542460504586,High,32.13633247462194,31.708616348861277,24.43041914918862,Green,Angular,Gray,Rough,Leaf,Yes,56,84.91859865728934,17.751205736418076
162,Corn,Mosaic Virus,West Bengal,2021,15.0496585898933,44.113913279848106,High,29.3683621032413,93.12020511301624,41.35777762551069,Yellow,Irregular,Black,Powdery,Stem,Partial,23,74.85623875365296,83.09062074444105
163,Chilli,Leaf Rust,Madhya Pradesh,2019,63.8090473536537,32.19953415095916,Critical,33.91498557783567,44.41335515917224,3.6680144406985082,Reddish,Circular,Yellow,Powdery,Leaf,Partial,16,85.13180128653858,85.88364075689348
164,Grape,Damping Off,Rajasthan,2023,24.172336134274207,86.09821106986962,High,22.44063791758549,92.03827427357821,19.55203286760132,Brown,Circular,Brown,Fuzzy,Fruit,Yes,46,58.60583737882952,56.746702594479245
165,Wheat,Anthracnose,Rajasthan,2021,18.370511868389695,87.47406503473437,High,28.7377364983241,55.93151805477777,72.80334777864832,Reddish,Linear,Yellow,Rough,Flower,Partial,0,7.0672997582335695,58.891438910152125
166,Onion,Early Blight,Uttar Pradesh,2021,75.49364830601063,67.19513147809491,Critical,22.77486571517025,90.21815099439141,132.5488643647124,Yellow,Angular,Gray,Powdery,Fruit,No,51,7.584125775658535,62.74958235703287
167,Corn,Downy Mildew,Karnataka,2022,67.06657999625841,77.13086315321691,Low,32.79079009603865,95.33225641193994,138.6256167568954,Brown,Irregular,Red,Powdery,Flower,Partial,50,21.614478702304417,36.08383319504358
168,Sugarcane,Septoria Leaf Blotch,Uttar Pradesh,2022,36.98515923331085,53.10986568606156,Critical,18.86937656903997,61.89592488480223,74.97084226661586,Brown,Linear,Red,Rough,Root,Yes,14,68.60454381016628,98.93788574077472
169,Sugarcane,Botrytis,Gujarat,2022,61.46603986254786,97.07502142944554,Medium,10.146720876491305,79.06121954741394,108.91417433978923,Green,Circular,Brown,Rough,Root,Partial,37,17.142671913451636,23.836527406867436
170,Corn,Fusarium Wilt,Uttar Pradesh,2020,58.90984180451151,40.39536809334007,High,12.829607349274983,97.15384483745744,82.74860680653273,Yellow,Irregular,Gray,Fuzzy,Root,Partial,13,61.182261810572136,16.96409111623608
171,Turmeric,Damping Off,Madhya Pradesh,2022,44.603736379939285,74.31048833664401,Low,36.25482679577995,64.60324964007975,50.502165167162836,Green,Angular,Yellow,Powdery,Fruit,Yes,49,98.03020216896331,95.47522204112616
172,Cabbage,Fusarium Wilt,Karnataka,2024,54.345787318453645,98.62005914494819,Medium,29.529806127365305,80.4093439686006,53.982947472884234,Brown,Irregular,Red,Powdery,Flower,Yes,37,7.044910923524705,14.14770268788379
173,Orange,Botrytis,Madhya Pradesh,2023,33.719613719719135,88.34722852981581,Critical,17.138822159259462,39.78435838122705,111.39125248412721,Reddish,Angular,Black,Rough,Fruit,No,38,18.260744864127286,99.7511584807223
174,Cotton,Late Blight,Uttar Pradesh,2020,17.57560134801447,73.05519154215838,High,25.100130069132664,84.0731224216959,79.48637226452277,Green,Linear,Gray,Smooth,Stem,Yes,47,26.434068975790215,38.545894775200075
175,Corn,Mosaic Virus,Rajasthan,2021,35.40883182965842,65.20502400269599,High,27.558816154501404,44.48949313781503,94.3170760869241,Yellow,Circular,Yellow,Rough,Stem,Partial,25,80.91642126133662,82.71194991386052
176,Soybean,Damping Off,Gujarat,2023,85.10276274708207,41.08217757467127,Critical,31.244461263304665,72.60726708354707,66.22817217867842,Green,Irregular,Yellow,Smooth,Root,Partial,30,38.910530686276225,43.09798913779351
177,Wheat,Late Blight,Madhya Pradesh,2024,12.10625236874774,51.838184413787545,Medium,32.73381078719689,96.02009849340324,20.171386208085384,Black,Angular,Gray,Rough,Leaf,Partial,27,23.171654136190888,91.19258395143093
178,Turmeric,Early Blight,Gujarat,2023,19.929608025725642,63.27685415518092,Low,23.399492926797922,39.258328876386656,64.01335978279236,Green,Linear,Black,Powdery,Root,Partial,53,53.62812584242379,58.96178217126512
179,Chilli,Septoria Leaf Blotch,Maharashtra,2019,27.308325198403903,7.4258819819873105,Medium,25.753722937402582,50.57462804143949,111.10997160719958,Black,Linear,Gray,Powdery,Leaf,Partial,55,45.04274322396523,12.381144737014205
180,Corn,Brown Spot,Tamil Nadu,2024,10.333828828958113,16.98547133190715,Low,14.631218993860609,48.673086686680406,68.1406127626089,Reddish,Irregular,Gray,Fuzzy,Fruit,No,56,91.65607225741098,27.757896690969996
181,Orange,Leaf Rust,Haryana,2022,44.30559634483343,39.225719840966306,Medium,30.15669697145242,88.31111105699395,24.30458852357149,Yellow,Angular,Yellow,Rough,Root,Yes,35,10.222919752430448,13.967847340370243
182,Corn,Botrytis,Rajasthan,2023,63.91687596362833,23.432250816154095,Medium,16.393461265704943,61.806933932503455,190.76447710935471,Reddish,Circular,Yellow,Powdery,Stem,Partial,38,24.111331807715196,12.449278637553817
183,Banana,Mosaic Virus,Uttar Pradesh,2024,89.48624728405298,97.8414745496014,Low,31.567961673115683,77.11622575846556,62.907825280569554,Reddish,Linear,Yellow,Fuzzy,Root,Partial,32,46.56811381637516,5.260454719169283
184,Ginger,Mosaic Virus,Karnataka,2023,27.635775997419575,34.55509766401999,Critical,39.09012283691352,31.00568454659612,166.9001022279013,Black,Linear,Brown,Rough,Leaf,No,46,55.1538673286167,89.87775392959972
185,Turmeric,Early Blight,Punjab,2021,32.69213757705164,99.74728415311267,Low,33.541728013628635,40.863361949570034,83.9338983083574,Green,Circular,Red,Fuzzy,Stem,No,30,15.46865642779104,81.17951796665774
186,Onion,Damping Off,Madhya Pradesh,2022,13.076026367371863,65.01133521952109,High,39.434301145933425,30.538471159087628,12.823919808641282,Reddish,Circular,Yellow,Rough,Flower,Partial,36,62.481966983765716,44.084106891800246
187,Tomato,Downy Mildew,Uttar Pradesh,2023,81.10108981285472,0.5486508831985072,Medium,16.978208276853024,93.41678460674903,56.84489698481387,Green,Angular,Gray,Fuzzy,Fruit,No,17,83.72153987373946,78.64084863916997
188,Sugarcane,Septoria Leaf Blotch,Gujarat,2018,74.25558472453014,84.93753418423982,Medium,30.1547724216819,97.03927172004853,45.8812207957193,Green,Angular,Yellow,Rough,Flower,Yes,22,43.32788385664138,57.851488403798776
189,Banana,Brown Spot,Tamil Nadu,2021,96.93908193942082,88.19362220286727,High,18.148906368624345,83.50209433055198,101.0558957779179,Green,Linear,Gray,Powdery,Fruit,Yes,50,62.24157163138603,16.917897849951146
190,Banana,Septoria Leaf Blotch,Gujarat,2023,34.89542918877368,34.55736820954978,Low,18.57888097243499,63.49645256036178,110.34283218228997,Black,Irregular,Brown,Powdery,Root,Yes,46,85.26635638554137,58.75840889855722
191,Mango,Brown Spot,Punjab,2022,49.471847002113186,12.355395203462681,Critical,30.221087913679646,41.04343971079645,23.051237911697875,Green,Circular,Black,Smooth,Leaf,Partial,35,23.25524322911101,79.16911891414247
192,Sugarcane,Mosaic Virus,Madhya Pradesh,2021,97.19011058011718,53.260387204896425,High,10.579615133068641,56.12844048991309,26.179299568424106,Green,Angular,Yellow,Powdery,Flower,No,20,6.591284498797057,45.99144646475831
193,Sugarcane,Anthracnose,Rajasthan,2018,27.172622223313205,8.097503937485204,Medium,34.564673627350956,73.03515027400184,196.11803181896514,Brown,Irregular,Gray,Fuzzy,Root,Partial,14,29.043568774620574,61.843362201439575
194,Grape,Damping Off,Punjab,2018,34.470645632242494,10.419477751770156,Low,12.594741640302463,50.76696544516253,158.61763970685192,Reddish,Circular,Brown,Powdery,Root,Partial,47,89.320778853932,1.3140799528438274
195,Tomato,Bacterial Leaf Blight,Haryana,2019,21.705636047220935,13.708110518121549,Critical,23.99292337122106,66.06600504103007,150.14648007137595,Yellow,Angular,Yellow,Fuzzy,Root,Yes,38,29.637489440027952,93.92145026659688
196,Cabbage,Botrytis,Karnataka,2018,90.4997043648038,96.0170210698587,Critical,34.459460937029,91.87911159071953,71.06835967693495,Reddish,Irregular,Brown,Smooth,Root,No,48,9.477514595301727,47.86576507732775
197,Mango,Anthracnose,Gujarat,2018,10.185542657817459,89.82983040282224,High,13.412853822161676,57.427675336384155,58.12314299384791,Yellow,Circular,Brown,Rough,Stem,No,6,89.88362104506359,15.735400801748579
198,Apple,Damping Off,Rajasthan,2018,53.18405254475047,79.44552202729615,Critical,18.992538687809393,65.31649894282387,62.06805798475108,Brown,Irregular,Black,Rough,Leaf,No,47,15.648082169804766,27.14381654132234
199,Cabbage,Botrytis,Rajasthan,2021,68.21546093777248,93.85722243054289,Low,10.226663541719304,63.58159917546001,66.34308160685065,Green,Irregular,Red,Rough,Leaf,Partial,33,44.48358804818171,44.77002377568699
200,Garlic,Anthracnose,Haryana,2018,91.02334779698748,1.4640208386901845,Critical,25.30575395647074,91.31541735525579,159.13244273536537,Green,Angular,Red,Smooth,Stem,Yes,19,48.740570977032164,83.1906496088158
201,Chilli,Early Blight,West Bengal,2024,46.61165544483171,6.525017830259886,High,27.810078786038396,61.508978373811686,179.42433184382506,Green,Linear,Brown,Rough,Leaf,Yes,20,3.6363867926077154,11.017429369933573
202,Wheat,Mosaic Virus,West Bengal,2023,15.821912469925415,17.21768929098689,High,26.758985334291076,99.706613043385,68.19778860738136,Reddish,Linear,Gray,Fuzzy,Fruit,Yes,18,70.56133434213726,82.67748677510363
203,Sugarcane,Fusarium Wilt,Haryana,2024,1.7496119477822258,22.585046110350067,High,36.78073204988547,79.78012866054763,16.9199134250928,Black,Linear,Black,Rough,Leaf,Yes,49,28.433743715148964,65.02594869003599
204,Orange,Early Blight,Karnataka,2021,26.07113689435647,21.617613774026246,High,21.423214837745363,76.85479263612623,181.64209299951085,Black,Linear,Gray,Rough,Fruit,Yes,58,82.95204235968306,95.57616538892745
205,Soybean,Septoria Leaf Blotch,West Bengal,2019,61.56689385152811,24.015398065135074,Medium,26.2100236726848,37.341846849789455,48.72556046764301,Reddish,Angular,Red,Fuzzy,Stem,No,16,93.00035513395846,48.67979497655324
206,Turmeric,Bacterial Leaf Blight,Tamil Nadu,2019,67.49459306060533,99.62862592477708,Medium,14.111339570225978,50.46447327410067,191.2544904933713,Brown,Circular,Black,Smooth,Leaf,No,39,29.684948665350042,39.43542050625828
207,Mango,Mosaic Virus,Punjab,2019,15.672586910510367,65.27514656588033,High,39.35112524413161,51.24738128003638,196.0659047823219,Reddish,Linear,Black,Rough,Stem,Partial,1,0.8968496229372236,98.41445061987187
208,Rice,Botrytis,Punjab,2020,30.33913814801118,73.64844921964263,Critical,26.823518874562673,31.383687135025536,126.68000829843254,Green,Irregular,Black,Fuzzy,Flower,Partial,2,80.99103864105572,93.85915313518082
